Vendor Name	EHR Product Name	EHR Product Version	Product Classification	Product Setting	Attestation Month	Business State/Territory	Provider Type	Specialty	Program Year	Payment Year	Program Type	ID
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	4	Alabama	EP	INTERNAL MEDICINE	2011	1	Medicare	154
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	4	Texas	EP	INTERNAL MEDICINE	2011	1	Medicare	155
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	New York	EP	FAMILY PRACTICE	2011	1	Medicare	156
Office Ally	EHR 24/7	3.6.0	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	157
Office Ally	EHR 24/7	3.6.0	Complete EHR	Ambulatory	4	Arizona	EP	FAMILY PRACTICE	2011	1	Medicare	158
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	4	Missouri	EP	PODIATRY	2011	1	Medicare	159
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	4	Oregon	EP	PODIATRY	2011	1	Medicare	160
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	New Jersey	EP	INTERNAL MEDICINE	2011	1	Medicare	161
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	New Jersey	EP	INTERNAL MEDICINE	2011	1	Medicare	162
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	New Jersey	EP	RHEUMATOLOGY	2011	1	Medicare	163
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	New Jersey	EP	GASTROENTEROLOGY	2011	1	Medicare	164
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	Washington	EP	GENERAL PRACTICE	2011	1	Medicare	165
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	New Jersey	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	166
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	Texas	EP	OPHTHALMOLOGY	2011	1	Medicare	167
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	Illinois	EP	CARDIAC SURGERY	2011	1	Medicare	168
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	Washington	EP	INTERNAL MEDICINE	2011	1	Medicare	169
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	4	Delaware	EP	FAMILY PRACTICE	2011	1	Medicare	170
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	4	Delaware	EP	FAMILY PRACTICE	2011	1	Medicare	171
CPSI (Computer Programs and Systems), Inc.	CPSI System	17	Complete EHR	Inpatient	4	Alabama	Hospital	SWING-BED APPROVED	2011	1	Medicare/Medicaid	172
eClinicalWorks LLC	eClinicalWorks	8.0.48	Complete EHR	Ambulatory	4	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	173
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	4	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	173
GE Healthcare	Centricity Practice Solution	9.5	Complete EHR	Ambulatory	4	Arizona	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	174
GE Healthcare	Centricity Practice Solution	9.5	Complete EHR	Ambulatory	4	Arizona	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	175
GE Healthcare	Centricity Practice Solution	9.5	Complete EHR	Ambulatory	4	Arizona	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	176
gloStream, Inc.	gloEMR	6	Complete EHR	Ambulatory	4	Michigan	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	177
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	FAMILY PRACTICE	2011	1	Medicare	178
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	Illinois	EP	RHEUMATOLOGY	2011	1	Medicare	179
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	FAMILY PRACTICE	2011	1	Medicare	180
Epic Systems Corporation	EpicCare Inpatient - Core EMR	Summer 2009	Complete EHR	Inpatient	4	Michigan	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	181
Epic Systems Corporation	EpicCare Inpatient - Core EMR	Summer 2009	Complete EHR	Inpatient	4	Michigan	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	182
Epic Systems Corporation	EpicCare Inpatient - Core EMR	Summer 2009	Complete EHR	Inpatient	4	Michigan	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	183
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	4	Georgia	EP	FAMILY PRACTICE	2011	1	Medicare	184
digiChart, Inc.	digiChart OBGYN	8	Complete EHR	Ambulatory	4	Arizona	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	185
Siemens Medical Solutions USA Inc	Soarian EHR	2010	Complete EHR	Inpatient	4	Virginia	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	186
Siemens Medical Solutions USA Inc	Soarian EHR	2010	Complete EHR	Inpatient	4	Virginia	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	187
Siemens Medical Solutions USA Inc	Soarian EHR	2010	Complete EHR	Inpatient	4	Virginia	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	188
Waiting Room Solutions	2011 Waiting Room Solutions Web Based EHR and Practice Management System	4.0	Complete EHR	Ambulatory	4	New York	EP	OTOLARYNGOLOGY	2011	1	Medicare	189
Waiting Room Solutions	2011 Waiting Room Solutions Web Based EHR and Practice Management System	4.0	Complete EHR	Ambulatory	4	New York	EP	OTOLARYNGOLOGY	2011	1	Medicare	190
MedXLnce, Inc.	M.O.S.E.S. Cloud Complete EHR	5.0	Complete EHR	Ambulatory	4	Florida	EP	NEUROLOGY	2011	1	Medicare	191
IOS Health Systems	Medios	4.62	Complete EHR	Ambulatory	4	Puerto Rico	EP	INTERNAL MEDICINE	2011	1	Medicare	192
Sevocity a division of Conceptual MindWorks, Inc	Sevocity	11.1	Complete EHR	Ambulatory	4	Texas	EP	PHYSICAL MEDICINE AND REHABILITATION	2011	1	Medicare	193
Noteworthy Medical Systems, Inc.	NetPracticeEHRweb	7.02.0	Complete EHR	Ambulatory	4	Arizona	EP	INTERNAL MEDICINE	2011	1	Medicare	194
Health Systems Technology, Inc.	MedPointe	10	Complete EHR	Ambulatory	4	New York	EP	PODIATRY	2011	1	Medicare	195
athenahealth, Inc	athenaClinicals	11.3	Complete EHR	Ambulatory	4	Ohio	EP	FAMILY PRACTICE	2011	1	Medicare	196
Compulink	Advantage/EHR	10	Complete EHR	Ambulatory	4	California	EP	OPTOMETRY	2011	1	Medicare	197
American Medical Software	American Medical Software - EMR	22	Complete EHR	Ambulatory	4	Georgia	EP	FAMILY PRACTICE	2011	1	Medicare	198
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	4	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	199
SuiteMed	Intelligent Medical Software (IMS)	V14	Complete EHR	Ambulatory	4	Michigan	EP	INTERNAL MEDICINE	2011	1	Medicare	200
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	4	Virginia	EP	INTERNAL MEDICINE	2011	1	Medicare	201
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	4	Virginia	EP	INTERNAL MEDICINE	2011	1	Medicare	202
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	4	Virginia	EP	INTERNAL MEDICINE	2011	1	Medicare	203
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	204
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Virginia	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	205
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	206
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	207
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	208
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	209
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	THORACIC SURGERY	2011	1	Medicare	210
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	211
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIAC SURGERY	2011	1	Medicare	212
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	4	Florida	EP	RHEUMATOLOGY	2011	1	Medicare	213
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	4	Massachusetts	EP	UROLOGY	2011	1	Medicare	214
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	4	California	EP	FAMILY PRACTICE	2011	1	Medicare	215
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	New York	EP	FAMILY PRACTICE	2011	1	Medicare	216
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	217
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	218
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	219
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	220
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	221
Office Ally	EHR 24/7	3.6.0	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	222
Office Ally	EHR 24/7	3.6.0	Complete EHR	Ambulatory	4	California	EP	FAMILY PRACTICE	2011	1	Medicare	223
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	4	Florida	EP	PODIATRY	2011	1	Medicare	224
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	4	Illinois	EP	PODIATRY	2011	1	Medicare	225
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	Washington	EP	INTERNAL MEDICINE	2011	1	Medicare	226
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	Washington	EP	INTERNAL MEDICINE	2011	1	Medicare	227
Allscripts	Allscripts PeakPractice	5.5	Complete EHR	Ambulatory	4	North Carolina	EP	PULMONARY DISEASE	2011	1	Medicare	228
Medflow	Medflow E HR	7.6	Complete EHR	Ambulatory	4	Pennsylvania	EP	OPHTHALMOLOGY	2011	1	Medicare	229
Medflow	Medflow E HR	7.6	Complete EHR	Ambulatory	4	Pennsylvania	EP	OPHTHALMOLOGY	2011	1	Medicare	230
Medflow	Medflow E HR	7.6	Complete EHR	Ambulatory	4	Pennsylvania	EP	OPHTHALMOLOGY	2011	1	Medicare	231
HealthFusion	MediTouch EHR	3	Complete EHR	Ambulatory	4	Michigan	EP	OTOLARYNGOLOGY	2011	1	Medicare	232
HealthFusion	MediTouch EHR	3	Complete EHR	Ambulatory	4	Florida	EP	OSTEOPATHIC MANIPULATIVE MEDICINE	2011	1	Medicare	233
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	FAMILY PRACTICE	2011	1	Medicare	234
Prognosis Health Information Systems	ChartAccess	4	Complete EHR	Inpatient	4	Texas	Hospital	SWING-BED APPROVED	2011	1	Medicare/Medicaid	235
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	4	North Carolina	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	236
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	4	North Carolina	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	237
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	4	North Carolina	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	238
DrFirst	Rcopia MU	3.x	Modular EHR	Ambulatory	4	New Jersey	EP	PODIATRY	2011	1	Medicare	239
WellCentive	WellCentive Registry	2.0	Modular EHR	Ambulatory	4	New Jersey	EP	PODIATRY	2011	1	Medicare	239
Cerner Corporation	Powerchart, Cerner Healthe, IQHealth, HealthSentry, Cerner Health Record and P2	2010.02.01 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	4	Iowa	EP	INTERNAL MEDICINE	2011	1	Medicare	240
Cerner Corporation	Powerchart, Cerner Healthe, IQHealth, HealthSentry, Cerner Health Record and P2	2010.02.01 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	4	Iowa	EP	INTERNAL MEDICINE	2011	1	Medicare	241
Cerner Corporation	Powerchart, Cerner Healthe, IQHealth, HealthSentry, Cerner Health Record and P2	2010.02.01 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	4	Iowa	EP	FAMILY PRACTICE	2011	1	Medicare	242
Penn Medical Informatics Systems, Inc.	EyeDoc EMR	9.7.1.0	Complete EHR	Ambulatory	4	Washington	EP	OPHTHALMOLOGY	2011	1	Medicare	243
Noteworthy Medical Systems, Inc.	NetPracticeEHRweb	7.02.0	Complete EHR	Ambulatory	4	Arizona	EP	PODIATRY	2011	1	Medicare	244
Pacific Medical Communications, Inc.	SuperEMR	11	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	245
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	4	Florida	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	246
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	4	Florida	EP	INTERNAL MEDICINE	2011	1	Medicare	247
SuiteMed	Intelligent Medical Software (IMS)	V14	Complete EHR	Ambulatory	4	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	248
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	4	New Jersey	EP	INTERNAL MEDICINE	2011	1	Medicare	249
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	250
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	251
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	252
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	253
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	INTERNAL MEDICINE	2011	1	Medicare	254
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	255
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	256
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	257
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	258
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	259
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Texas	EP	OPHTHALMOLOGY	2011	1	Medicare	260
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	4	Texas	EP	INTERNAL MEDICINE	2011	1	Medicare	261
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	262
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	263
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	264
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	265
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Ohio	EP	FAMILY PRACTICE	2011	1	Medicare	266
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	267
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	268
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	269
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	270
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	271
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	272
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	273
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	4	Georgia	EP	PODIATRY	2011	1	Medicare	274
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	4	New Jersey	EP	PODIATRY	2011	1	Medicare	275
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	Maryland	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	276
Eyefinity/OfficeMate	OfficeMate/ExamWRITER	10	Complete EHR	Ambulatory	4	Virginia	EP	OPTOMETRY	2011	1	Medicare	277
gloStream, Inc.	gloEMR	6	Complete EHR	Ambulatory	4	Nevada	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	278
ChartLogic, Inc.	ChartLogic EMR	7	Complete EHR	Ambulatory	4	Montana	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	279
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	280
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	281
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	282
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	283
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	284
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	California	EP	INTERNAL MEDICINE	2011	1	Medicare	285
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	Massachusetts	EP	GENERAL PRACTICE	2011	1	Medicare	286
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	4	Texas	EP	NEUROLOGY	2011	1	Medicare	287
ClearPractice	ClearPractice	3	Complete EHR	Ambulatory	4	California	EP	FAMILY PRACTICE	2011	1	Medicare	288
Waiting Room Solutions	2011 Waiting Room Solutions Web Based EHR and Practice Management System	4.0	Complete EHR	Ambulatory	4	New York	EP	OTOLARYNGOLOGY	2011	1	Medicare	289
Waiting Room Solutions	2011 Waiting Room Solutions Web Based EHR and Practice Management System	4.0	Complete EHR	Ambulatory	4	New York	EP	OTOLARYNGOLOGY	2011	1	Medicare	290
Sevocity a division of Conceptual MindWorks, Inc	Sevocity	11.1	Complete EHR	Ambulatory	4	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	291
Eyefinity/OfficeMate	OfficeMate/ExamWRITER	10.0	Complete EHR	Ambulatory	4	Texas	EP	OPTOMETRY	2011	1	Medicare	292
Eyefinity/OfficeMate	OfficeMate/ExamWRITER	10.0	Complete EHR	Ambulatory	4	Texas	EP	OPTOMETRY	2011	1	Medicare	293
ACOM Health	RAPID	7.0	Complete EHR	Ambulatory	4	North Carolina	EP	CHIROPRACTIC	2011	1	Medicare	294
American Medical Software	American Medical Software - EMR	22	Complete EHR	Ambulatory	4	Pennsylvania	EP	ENDOCRINOLOGY	2011	1	Medicare	295
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	4	Maryland	EP	PHYSICAL MEDICINE AND REHABILITATION	2011	1	Medicare	296
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	4	Florida	EP	INTERNAL MEDICINE	2011	1	Medicare	297
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	4	Maryland	EP	PHYSICAL MEDICINE AND REHABILITATION	2011	1	Medicare	298
eClinicalWorks LLC	eClinicalWorks	8.0.48	Complete EHR	Ambulatory	4	Missouri	EP	OTOLARYNGOLOGY	2011	1	Medicare	299
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	THORACIC SURGERY	2011	1	Medicare	300
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	301
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	302
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	4	Tennessee	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	303
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	4	California	EP	NEUROLOGY	2011	1	Medicare	304
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	305
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	306
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	307
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	4	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	308
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	4	Iowa	EP	PODIATRY	2011	1	Medicare	309
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	4	New York	EP	INTERNAL MEDICINE	2011	1	Medicare	310
ChartLogic, Inc.	ChartLogic EMR	7	Complete EHR	Ambulatory	4	Arizona	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	311
ChartLogic, Inc.	ChartLogic EMR	7	Complete EHR	Ambulatory	4	Arizona	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	312
ChartLogic, Inc.	ChartLogic EMR	7	Complete EHR	Ambulatory	4	Montana	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	313
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	4	Illinois	EP	INTERNAL MEDICINE	2011	1	Medicare	314
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	4	New York	EP	FAMILY PRACTICE	2011	1	Medicare	315
MedLink International, Inc	iSuite	4	Complete EHR	Ambulatory	4	New York	EP	PODIATRY	2011	1	Medicare	316
DoctorsPartner, LLC.	DoctorsPartner EMR/PM	5.0	Modular EHR	Ambulatory	4	Wisconsin	EP	PODIATRY	2011	1	Medicare	317
ABEL Medical Software Inc.	ABELMed EHR - EMR / PM	11	Complete EHR	Ambulatory	4	Wisconsin	EP	PODIATRY	2011	1	Medicare	317
BizMatics Inc	PrognoCIS	Version 2.0	Complete EHR	Ambulatory	4	Maryland	EP	PODIATRY	2011	1	Medicare	318
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	4	Rhode Island	EP	FAMILY PRACTICE	2011	1	Medicare	319
